gap_rank,approved_symbol,approved_name,target_id,biotype,association_score,literature_mentions,trial_mentions,literature_documents_mentioned,trial_documents_mentioned,literature_to_trial_gap_signal,evidence_strength_norm,literature_signal_norm,trial_signal_norm,underexploration_norm,literature_trial_gap_norm,gap_score,conservative_gap_score,gap_category,gap_interpretation_tier,text_coverage_status,symbol_ambiguity_flag,mention_match_quality,interpretation_note
399,CGA,"glycoprotein hormones, alpha polypeptide",ENSG00000135346,protein_coding,0.355904638432019,0,0,0,0,0,0.046829211175196894,0.0,0.0,1.0,0.0,0.018732,0.023415,Low gap signal,Checked-zero text signal,checked_zero_mentions,moderate,not_detected,"Not detected in literature or trial text in this corpus. This is a lexical absence — the gene symbol was not found as a standalone token. The target may be referenced via protein name, drug name, or pathway, or may simply not appear in this sample of 478 papers and 1,000 trials."
400,TRAPPC11,trafficking protein particle complex subunit 11,ENSG00000168538,protein_coding,0.3558960059418849,0,0,0,0,0,0.046813195606171476,0.0,0.0,1.0,0.0,0.018725,0.023407,Low gap signal,Checked-zero text signal,checked_zero_mentions,low,not_detected,"Not detected in literature or trial text in this corpus. This is a lexical absence — the gene symbol was not found as a standalone token. The target may be referenced via protein name, drug name, or pathway, or may simply not appear in this sample of 478 papers and 1,000 trials."
401,MMP3,matrix metallopeptidase 3,ENSG00000149968,protein_coding,0.3558028555127023,0,0,0,0,0,0.04664037674334687,0.0,0.0,1.0,0.0,0.018656,0.02332,Low gap signal,Checked-zero text signal,checked_zero_mentions,low,not_detected,"Not detected in literature or trial text in this corpus. This is a lexical absence — the gene symbol was not found as a standalone token. The target may be referenced via protein name, drug name, or pathway, or may simply not appear in this sample of 478 papers and 1,000 trials."
402,TRRAP,transformation/transcription domain associated protein,ENSG00000196367,protein_coding,0.3553723310589115,0,0,0,0,0,0.04584163918330364,0.0,0.0,1.0,0.0,0.018337,0.022921,Low gap signal,Checked-zero text signal,checked_zero_mentions,low,not_detected,"Not detected in literature or trial text in this corpus. This is a lexical absence — the gene symbol was not found as a standalone token. The target may be referenced via protein name, drug name, or pathway, or may simply not appear in this sample of 478 papers and 1,000 trials."
403,ARPC5L,actin related protein 2/3 complex subunit 5 like,ENSG00000136950,protein_coding,0.3542942176554161,0,0,0,0,0,0.043841451594014424,0.0,0.0,1.0,0.0,0.017537,0.021921,Low gap signal,Checked-zero text signal,checked_zero_mentions,low,not_detected,"Not detected in literature or trial text in this corpus. This is a lexical absence — the gene symbol was not found as a standalone token. The target may be referenced via protein name, drug name, or pathway, or may simply not appear in this sample of 478 papers and 1,000 trials."
404,PRDM9,PR/SET domain 9,ENSG00000164256,protein_coding,0.3540807440074534,0,0,0,0,0,0.043445401104417525,0.0,0.0,1.0,0.0,0.017378,0.021723,Low gap signal,Checked-zero text signal,checked_zero_mentions,low,not_detected,"Not detected in literature or trial text in this corpus. This is a lexical absence — the gene symbol was not found as a standalone token. The target may be referenced via protein name, drug name, or pathway, or may simply not appear in this sample of 478 papers and 1,000 trials."
405,CACNA1A,calcium voltage-gated channel subunit alpha1 A,ENSG00000141837,protein_coding,0.353942611273208,0,0,0,0,0,0.043189128081731365,0.0,0.0,1.0,0.0,0.017276,0.021595,Low gap signal,Checked-zero text signal,checked_zero_mentions,low,not_detected,"Not detected in literature or trial text in this corpus. This is a lexical absence — the gene symbol was not found as a standalone token. The target may be referenced via protein name, drug name, or pathway, or may simply not appear in this sample of 478 papers and 1,000 trials."
406,PIK3R2,phosphoinositide-3-kinase regulatory subunit 2,ENSG00000105647,protein_coding,0.3537397425855842,0,0,0,0,0,0.04281275261888595,0.0,0.0,1.0,0.0,0.017125,0.021406,Low gap signal,Checked-zero text signal,checked_zero_mentions,low,not_detected,"Not detected in literature or trial text in this corpus. This is a lexical absence — the gene symbol was not found as a standalone token. The target may be referenced via protein name, drug name, or pathway, or may simply not appear in this sample of 478 papers and 1,000 trials."
407,GNG4,G protein subunit gamma 4,ENSG00000168243,protein_coding,0.353653976663281,0,0,0,0,0,0.042653633983667616,0.0,0.0,1.0,0.0,0.017061,0.021327,Low gap signal,Checked-zero text signal,checked_zero_mentions,low,not_detected,"Not detected in literature or trial text in this corpus. This is a lexical absence — the gene symbol was not found as a standalone token. The target may be referenced via protein name, drug name, or pathway, or may simply not appear in this sample of 478 papers and 1,000 trials."
408,ARNT,aryl hydrocarbon receptor nuclear translocator,ENSG00000143437,protein_coding,0.3536173540683,0,0,0,0,0,0.042585689313161756,0.0,0.0,1.0,0.0,0.017034,0.021293,Low gap signal,Checked-zero text signal,checked_zero_mentions,low,not_detected,"Not detected in literature or trial text in this corpus. This is a lexical absence — the gene symbol was not found as a standalone token. The target may be referenced via protein name, drug name, or pathway, or may simply not appear in this sample of 478 papers and 1,000 trials."
409,CCDC6,coiled-coil domain containing 6,ENSG00000108091,protein_coding,0.353461592270713,0,0,0,0,0,0.04229670968132626,0.0,0.0,1.0,0.0,0.016919,0.021148,Low gap signal,Checked-zero text signal,checked_zero_mentions,low,not_detected,"Not detected in literature or trial text in this corpus. This is a lexical absence — the gene symbol was not found as a standalone token. The target may be referenced via protein name, drug name, or pathway, or may simply not appear in this sample of 478 papers and 1,000 trials."
410,EPHX2,epoxide hydrolase 2,ENSG00000120915,protein_coding,0.3534262468160848,0,0,0,0,0,0.042231134446424345,0.0,0.0,1.0,0.0,0.016892,0.021116,Low gap signal,Checked-zero text signal,checked_zero_mentions,low,not_detected,"Not detected in literature or trial text in this corpus. This is a lexical absence — the gene symbol was not found as a standalone token. The target may be referenced via protein name, drug name, or pathway, or may simply not appear in this sample of 478 papers and 1,000 trials."
411,FAHD2A,fumarylacetoacetate hydrolase domain containing 2A,ENSG00000115042,protein_coding,0.3532027959516248,0,0,0,0,0,0.041816573562142856,0.0,0.0,1.0,0.0,0.016727,0.020908,Low gap signal,Checked-zero text signal,checked_zero_mentions,low,not_detected,"Not detected in literature or trial text in this corpus. This is a lexical absence — the gene symbol was not found as a standalone token. The target may be referenced via protein name, drug name, or pathway, or may simply not appear in this sample of 478 papers and 1,000 trials."
412,ATP5F1C,ATP synthase F1 subunit gamma,ENSG00000165629,protein_coding,0.351647124189667,0,0,0,0,0,0.03893038798909709,0.0,0.0,1.0,0.0,0.015572,0.019465,Low gap signal,Checked-zero text signal,checked_zero_mentions,low,not_detected,"Not detected in literature or trial text in this corpus. This is a lexical absence — the gene symbol was not found as a standalone token. The target may be referenced via protein name, drug name, or pathway, or may simply not appear in this sample of 478 papers and 1,000 trials."
413,WIPF2,WAS/WASL interacting protein family member 2,ENSG00000171475,protein_coding,0.3516340309260151,0,0,0,0,0,0.03890609649677834,0.0,0.0,1.0,0.0,0.015562,0.019453,Low gap signal,Checked-zero text signal,checked_zero_mentions,low,not_detected,"Not detected in literature or trial text in this corpus. This is a lexical absence — the gene symbol was not found as a standalone token. The target may be referenced via protein name, drug name, or pathway, or may simply not appear in this sample of 478 papers and 1,000 trials."
414,XPO7,exportin 7,ENSG00000130227,protein_coding,0.3509544943990913,0,0,0,0,0,0.0376453752004704,0.0,0.0,1.0,0.0,0.015058,0.018823,Low gap signal,Checked-zero text signal,checked_zero_mentions,low,not_detected,"Not detected in literature or trial text in this corpus. This is a lexical absence — the gene symbol was not found as a standalone token. The target may be referenced via protein name, drug name, or pathway, or may simply not appear in this sample of 478 papers and 1,000 trials."
415,RAB9A,"RAB9A, member RAS oncogene family",ENSG00000123595,protein_coding,0.3507298818928321,0,0,0,0,0,0.03722865916117235,0.0,0.0,1.0,0.0,0.014891,0.018614,Low gap signal,Checked-zero text signal,checked_zero_mentions,low,not_detected,"Not detected in literature or trial text in this corpus. This is a lexical absence — the gene symbol was not found as a standalone token. The target may be referenced via protein name, drug name, or pathway, or may simply not appear in this sample of 478 papers and 1,000 trials."
416,MGAT1,"alpha-1,3-mannosyl-glycoprotein 2-beta-N-acetylglucosaminyltransferase",ENSG00000131446,protein_coding,0.3501686449018109,0,0,0,0,0,0.03618741502075895,0.0,0.0,1.0,0.0,0.014475,0.018094,Low gap signal,Checked-zero text signal,checked_zero_mentions,low,not_detected,"Not detected in literature or trial text in this corpus. This is a lexical absence — the gene symbol was not found as a standalone token. The target may be referenced via protein name, drug name, or pathway, or may simply not appear in this sample of 478 papers and 1,000 trials."
417,TRMT10C,"tRNA methyltransferase 10C, mitochondrial RNase P subunit",ENSG00000174173,protein_coding,0.3497310473358956,0,0,0,0,0,0.035375554953340216,0.0,0.0,1.0,0.0,0.01415,0.017688,Low gap signal,Checked-zero text signal,checked_zero_mentions,low,not_detected,"Not detected in literature or trial text in this corpus. This is a lexical absence — the gene symbol was not found as a standalone token. The target may be referenced via protein name, drug name, or pathway, or may simply not appear in this sample of 478 papers and 1,000 trials."
418,SHMT1,serine hydroxymethyltransferase 1,ENSG00000176974,protein_coding,0.3494039797522333,0,0,0,0,0,0.03476875744986874,0.0,0.0,1.0,0.0,0.013908,0.017384,Low gap signal,Checked-zero text signal,checked_zero_mentions,low,not_detected,"Not detected in literature or trial text in this corpus. This is a lexical absence — the gene symbol was not found as a standalone token. The target may be referenced via protein name, drug name, or pathway, or may simply not appear in this sample of 478 papers and 1,000 trials."
419,RIN3,Ras and Rab interactor 3,ENSG00000100599,protein_coding,0.3491956002022905,0,0,0,0,0,0.034382157869244034,0.0,0.0,1.0,0.0,0.013753,0.017191,Low gap signal,Checked-zero text signal,checked_zero_mentions,low,not_detected,"Not detected in literature or trial text in this corpus. This is a lexical absence — the gene symbol was not found as a standalone token. The target may be referenced via protein name, drug name, or pathway, or may simply not appear in this sample of 478 papers and 1,000 trials."
420,CAMK1G,calcium/calmodulin dependent protein kinase IG,ENSG00000008118,protein_coding,0.3489596391372049,0,0,0,0,0,0.033944387229894235,0.0,0.0,1.0,0.0,0.013578,0.016972,Low gap signal,Checked-zero text signal,checked_zero_mentions,low,not_detected,"Not detected in literature or trial text in this corpus. This is a lexical absence — the gene symbol was not found as a standalone token. The target may be referenced via protein name, drug name, or pathway, or may simply not appear in this sample of 478 papers and 1,000 trials."
421,GRIK5,glutamate ionotropic receptor kainate type subunit 5,ENSG00000105737,protein_coding,0.3487457973087208,0,0,0,0,0,0.03354765366734136,0.0,0.0,1.0,0.0,0.013419,0.016774,Low gap signal,Checked-zero text signal,checked_zero_mentions,low,not_detected,"Not detected in literature or trial text in this corpus. This is a lexical absence — the gene symbol was not found as a standalone token. The target may be referenced via protein name, drug name, or pathway, or may simply not appear in this sample of 478 papers and 1,000 trials."
422,DOCK3,dedicator of cytokinesis 3,ENSG00000088538,protein_coding,0.3484394504684469,0,0,0,0,0,0.03297929866317639,0.0,0.0,1.0,0.0,0.013192,0.01649,Low gap signal,Checked-zero text signal,checked_zero_mentions,low,not_detected,"Not detected in literature or trial text in this corpus. This is a lexical absence — the gene symbol was not found as a standalone token. The target may be referenced via protein name, drug name, or pathway, or may simply not appear in this sample of 478 papers and 1,000 trials."
423,ARPC4,actin related protein 2/3 complex subunit 4,ENSG00000241553,protein_coding,0.3482020615899742,0,0,0,0,0,0.03253887904960251,0.0,0.0,1.0,0.0,0.013016,0.016269,Low gap signal,Checked-zero text signal,checked_zero_mentions,low,not_detected,"Not detected in literature or trial text in this corpus. This is a lexical absence — the gene symbol was not found as a standalone token. The target may be referenced via protein name, drug name, or pathway, or may simply not appear in this sample of 478 papers and 1,000 trials."
424,ZNF462,zinc finger protein 462,ENSG00000148143,protein_coding,0.3478689295539769,0,0,0,0,0,0.031920830371387265,0.0,0.0,1.0,0.0,0.012768,0.01596,Low gap signal,Checked-zero text signal,checked_zero_mentions,low,not_detected,"Not detected in literature or trial text in this corpus. This is a lexical absence — the gene symbol was not found as a standalone token. The target may be referenced via protein name, drug name, or pathway, or may simply not appear in this sample of 478 papers and 1,000 trials."
425,EPB41L1,erythrocyte membrane protein band 4.1 like 1,ENSG00000088367,protein_coding,0.3473817121259607,0,0,0,0,0,0.031016912240285466,0.0,0.0,1.0,0.0,0.012407,0.015508,Low gap signal,Checked-zero text signal,checked_zero_mentions,low,not_detected,"Not detected in literature or trial text in this corpus. This is a lexical absence — the gene symbol was not found as a standalone token. The target may be referenced via protein name, drug name, or pathway, or may simply not appear in this sample of 478 papers and 1,000 trials."
426,GDI1,GDP dissociation inhibitor 1,ENSG00000203879,protein_coding,0.3472359932121279,0,0,0,0,0,0.03074656483339111,0.0,0.0,1.0,0.0,0.012299,0.015373,Low gap signal,Checked-zero text signal,checked_zero_mentions,low,not_detected,"Not detected in literature or trial text in this corpus. This is a lexical absence — the gene symbol was not found as a standalone token. The target may be referenced via protein name, drug name, or pathway, or may simply not appear in this sample of 478 papers and 1,000 trials."
427,APOB,apolipoprotein B,ENSG00000084674,protein_coding,0.3470718671586195,0,0,0,0,0,0.030442067278456553,0.0,0.0,1.0,0.0,0.012177,0.015221,Low gap signal,Checked-zero text signal,checked_zero_mentions,low,not_detected,"Not detected in literature or trial text in this corpus. This is a lexical absence — the gene symbol was not found as a standalone token. The target may be referenced via protein name, drug name, or pathway, or may simply not appear in this sample of 478 papers and 1,000 trials."
428,CYSLTR1,cysteinyl leukotriene receptor 1,ENSG00000173198,protein_coding,0.3469609741136041,0,0,0,0,0,0.030236331136359484,0.0,0.0,1.0,0.0,0.012095,0.015118,Low gap signal,Checked-zero text signal,checked_zero_mentions,low,not_detected,"Not detected in literature or trial text in this corpus. This is a lexical absence — the gene symbol was not found as a standalone token. The target may be referenced via protein name, drug name, or pathway, or may simply not appear in this sample of 478 papers and 1,000 trials."
429,EXOC2,exocyst complex component 2,ENSG00000112685,protein_coding,0.3468741889890648,0,0,0,0,0,0.030075321609462136,0.0,0.0,1.0,0.0,0.01203,0.015038,Low gap signal,Checked-zero text signal,checked_zero_mentions,low,not_detected,"Not detected in literature or trial text in this corpus. This is a lexical absence — the gene symbol was not found as a standalone token. The target may be referenced via protein name, drug name, or pathway, or may simply not appear in this sample of 478 papers and 1,000 trials."
430,PPP1R12A,protein phosphatase 1 regulatory subunit 12A,ENSG00000058272,protein_coding,0.3464628424826894,0,0,0,0,0,0.029312164251171224,0.0,0.0,1.0,0.0,0.011725,0.014656,Low gap signal,Checked-zero text signal,checked_zero_mentions,low,not_detected,"Not detected in literature or trial text in this corpus. This is a lexical absence — the gene symbol was not found as a standalone token. The target may be referenced via protein name, drug name, or pathway, or may simply not appear in this sample of 478 papers and 1,000 trials."
431,PTH,parathyroid hormone,ENSG00000152266,protein_coding,0.3463095452476828,0,0,0,0,0,0.02902775703951954,0.0,0.0,1.0,0.0,0.011611,0.014514,Low gap signal,Checked-zero text signal,checked_zero_mentions,moderate,not_detected,"Not detected in literature or trial text in this corpus. This is a lexical absence — the gene symbol was not found as a standalone token. The target may be referenced via protein name, drug name, or pathway, or may simply not appear in this sample of 478 papers and 1,000 trials."
432,HIC1,HIC ZBTB transcriptional repressor 1,ENSG00000177374,protein_coding,0.3461373311272977,0,0,0,0,0,0.028708253965744723,0.0,0.0,1.0,0.0,0.011483,0.014354,Low gap signal,Checked-zero text signal,checked_zero_mentions,low,not_detected,"Not detected in literature or trial text in this corpus. This is a lexical absence — the gene symbol was not found as a standalone token. The target may be referenced via protein name, drug name, or pathway, or may simply not appear in this sample of 478 papers and 1,000 trials."
433,ACP5,"acid phosphatase 5, tartrate resistant",ENSG00000102575,protein_coding,0.345760041087921,0,0,0,0,0,0.02800828042689707,0.0,0.0,1.0,0.0,0.011203,0.014004,Low gap signal,Checked-zero text signal,checked_zero_mentions,low,not_detected,"Not detected in literature or trial text in this corpus. This is a lexical absence — the gene symbol was not found as a standalone token. The target may be referenced via protein name, drug name, or pathway, or may simply not appear in this sample of 478 papers and 1,000 trials."
434,COMP,cartilage oligomeric matrix protein,ENSG00000105664,protein_coding,0.3455310913417511,0,0,0,0,0,0.02758351765205791,0.0,0.0,1.0,0.0,0.011033,0.013792,Low gap signal,Checked-zero text signal,checked_zero_mentions,low,not_detected,"Not detected in literature or trial text in this corpus. This is a lexical absence — the gene symbol was not found as a standalone token. The target may be referenced via protein name, drug name, or pathway, or may simply not appear in this sample of 478 papers and 1,000 trials."
435,NDUFS4,NADH:ubiquinone oxidoreductase subunit S4,ENSG00000164258,protein_coding,0.3455255972037469,0,0,0,0,0,0.027573324562338297,0.0,0.0,1.0,0.0,0.011029,0.013787,Low gap signal,Checked-zero text signal,checked_zero_mentions,low,not_detected,"Not detected in literature or trial text in this corpus. This is a lexical absence — the gene symbol was not found as a standalone token. The target may be referenced via protein name, drug name, or pathway, or may simply not appear in this sample of 478 papers and 1,000 trials."
436,NFIB,nuclear factor I B,ENSG00000147862,protein_coding,0.3444103367444363,0,0,0,0,0,0.025504219287971308,0.0,0.0,1.0,0.0,0.010202,0.012752,Low gap signal,Checked-zero text signal,checked_zero_mentions,low,not_detected,"Not detected in literature or trial text in this corpus. This is a lexical absence — the gene symbol was not found as a standalone token. The target may be referenced via protein name, drug name, or pathway, or may simply not appear in this sample of 478 papers and 1,000 trials."
437,KRT86,keratin 86,ENSG00000170442,protein_coding,0.3438370700217122,0,0,0,0,0,0.024440656790345794,0.0,0.0,1.0,0.0,0.009776,0.01222,Low gap signal,Checked-zero text signal,checked_zero_mentions,low,not_detected,"Not detected in literature or trial text in this corpus. This is a lexical absence — the gene symbol was not found as a standalone token. The target may be referenced via protein name, drug name, or pathway, or may simply not appear in this sample of 478 papers and 1,000 trials."
438,IPO13,importin 13,ENSG00000117408,protein_coding,0.3436079785515809,0,0,0,0,0,0.02401563107980076,0.0,0.0,1.0,0.0,0.009606,0.012008,Low gap signal,Checked-zero text signal,checked_zero_mentions,low,not_detected,"Not detected in literature or trial text in this corpus. This is a lexical absence — the gene symbol was not found as a standalone token. The target may be referenced via protein name, drug name, or pathway, or may simply not appear in this sample of 478 papers and 1,000 trials."
439,S100A13,S100 calcium binding protein A13,ENSG00000189171,protein_coding,0.3434574362388576,0,0,0,0,0,0.0237363349829377,0.0,0.0,1.0,0.0,0.009495,0.011868,Low gap signal,Checked-zero text signal,checked_zero_mentions,low,not_detected,"Not detected in literature or trial text in this corpus. This is a lexical absence — the gene symbol was not found as a standalone token. The target may be referenced via protein name, drug name, or pathway, or may simply not appear in this sample of 478 papers and 1,000 trials."
440,HAVCR2,hepatitis A virus cellular receptor 2,ENSG00000135077,protein_coding,0.3434472094193465,0,0,0,0,0,0.023717361508164392,0.0,0.0,1.0,0.0,0.009487,0.011859,Low gap signal,Checked-zero text signal,checked_zero_mentions,low,not_detected,"Not detected in literature or trial text in this corpus. This is a lexical absence — the gene symbol was not found as a standalone token. The target may be referenced via protein name, drug name, or pathway, or may simply not appear in this sample of 478 papers and 1,000 trials."
441,RBCK1,RANBP2-type and C3HC4-type zinc finger containing 1,ENSG00000125826,protein_coding,0.3432715563490918,0,0,0,0,0,0.023391478266192922,0.0,0.0,1.0,0.0,0.009357,0.011696,Low gap signal,Checked-zero text signal,checked_zero_mentions,low,not_detected,"Not detected in literature or trial text in this corpus. This is a lexical absence — the gene symbol was not found as a standalone token. The target may be referenced via protein name, drug name, or pathway, or may simply not appear in this sample of 478 papers and 1,000 trials."
442,MTHFD1L,methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 1 like,ENSG00000120254,protein_coding,0.343223138447102,0,0,0,0,0,0.02330165015873653,0.0,0.0,1.0,0.0,0.009321,0.011651,Low gap signal,Checked-zero text signal,checked_zero_mentions,low,not_detected,"Not detected in literature or trial text in this corpus. This is a lexical absence — the gene symbol was not found as a standalone token. The target may be referenced via protein name, drug name, or pathway, or may simply not appear in this sample of 478 papers and 1,000 trials."
443,MVP,major vault protein,ENSG00000013364,protein_coding,0.3430168666212198,0,0,0,0,0,0.022918960967773794,0.0,0.0,1.0,0.0,0.009168,0.011459,Low gap signal,Checked-zero text signal,checked_zero_mentions,moderate,not_detected,"Not detected in literature or trial text in this corpus. This is a lexical absence — the gene symbol was not found as a standalone token. The target may be referenced via protein name, drug name, or pathway, or may simply not appear in this sample of 478 papers and 1,000 trials."
444,ZNF568,zinc finger protein 568,ENSG00000198453,protein_coding,0.3427665943700876,0,0,0,0,0,0.022454639265590104,0.0,0.0,1.0,0.0,0.008982,0.011227,Low gap signal,Checked-zero text signal,checked_zero_mentions,low,not_detected,"Not detected in literature or trial text in this corpus. This is a lexical absence — the gene symbol was not found as a standalone token. The target may be referenced via protein name, drug name, or pathway, or may simply not appear in this sample of 478 papers and 1,000 trials."
445,CAV1,caveolin 1,ENSG00000105974,protein_coding,0.3427351887557205,0,0,0,0,0,0.022396373484005916,0.0,0.0,1.0,0.0,0.008959,0.011198,Low gap signal,Checked-zero text signal,checked_zero_mentions,low,not_detected,"Not detected in literature or trial text in this corpus. This is a lexical absence — the gene symbol was not found as a standalone token. The target may be referenced via protein name, drug name, or pathway, or may simply not appear in this sample of 478 papers and 1,000 trials."
446,LAMTOR1,"late endosomal/lysosomal adaptor, MAPK and MTOR activator 1",ENSG00000149357,protein_coding,0.3427122666203425,0,0,0,0,0,0.02235384681607422,0.0,0.0,1.0,0.0,0.008942,0.011177,Low gap signal,Checked-zero text signal,checked_zero_mentions,low,not_detected,"Not detected in literature or trial text in this corpus. This is a lexical absence — the gene symbol was not found as a standalone token. The target may be referenced via protein name, drug name, or pathway, or may simply not appear in this sample of 478 papers and 1,000 trials."
447,PITX2,paired like homeodomain 2,ENSG00000164093,protein_coding,0.3422160442487135,0,0,0,0,0,0.021433222115516792,0.0,0.0,1.0,0.0,0.008573,0.010717,Low gap signal,Checked-zero text signal,checked_zero_mentions,low,not_detected,"Not detected in literature or trial text in this corpus. This is a lexical absence — the gene symbol was not found as a standalone token. The target may be referenced via protein name, drug name, or pathway, or may simply not appear in this sample of 478 papers and 1,000 trials."
448,COX7A1,cytochrome c oxidase subunit 7A1,ENSG00000161281,protein_coding,0.3416210808723567,0,0,0,0,0,0.020329406545084083,0.0,0.0,1.0,0.0,0.008132,0.010165,Low gap signal,Checked-zero text signal,checked_zero_mentions,low,not_detected,"Not detected in literature or trial text in this corpus. This is a lexical absence — the gene symbol was not found as a standalone token. The target may be referenced via protein name, drug name, or pathway, or may simply not appear in this sample of 478 papers and 1,000 trials."
449,IL6R,interleukin 6 receptor,ENSG00000160712,protein_coding,0.3414625383994451,0,0,0,0,0,0.020035268019707453,0.0,0.0,1.0,0.0,0.008014,0.010018,Low gap signal,Checked-zero text signal,checked_zero_mentions,low,not_detected,"Not detected in literature or trial text in this corpus. This is a lexical absence — the gene symbol was not found as a standalone token. The target may be referenced via protein name, drug name, or pathway, or may simply not appear in this sample of 478 papers and 1,000 trials."
450,MAP4K2,mitogen-activated protein kinase kinase kinase kinase 2,ENSG00000168067,protein_coding,0.3412192820862916,0,0,0,0,0,0.01958396275162666,0.0,0.0,1.0,0.0,0.007834,0.009792,Low gap signal,Checked-zero text signal,checked_zero_mentions,low,not_detected,"Not detected in literature or trial text in this corpus. This is a lexical absence — the gene symbol was not found as a standalone token. The target may be referenced via protein name, drug name, or pathway, or may simply not appear in this sample of 478 papers and 1,000 trials."
451,ACY3,aminoacylase 3,ENSG00000132744,protein_coding,0.3409417296207375,0,0,0,0,0,0.01906902898382634,0.0,0.0,1.0,0.0,0.007628,0.009535,Low gap signal,Checked-zero text signal,checked_zero_mentions,low,not_detected,"Not detected in literature or trial text in this corpus. This is a lexical absence — the gene symbol was not found as a standalone token. The target may be referenced via protein name, drug name, or pathway, or may simply not appear in this sample of 478 papers and 1,000 trials."
452,NUAK2,NUAK family kinase 2,ENSG00000163545,protein_coding,0.3404797548023816,0,0,0,0,0,0.018211942618659438,0.0,0.0,1.0,0.0,0.007285,0.009106,Low gap signal,Checked-zero text signal,checked_zero_mentions,low,not_detected,"Not detected in literature or trial text in this corpus. This is a lexical absence — the gene symbol was not found as a standalone token. The target may be referenced via protein name, drug name, or pathway, or may simply not appear in this sample of 478 papers and 1,000 trials."
453,HCN2,hyperpolarization activated cyclic nucleotide gated potassium and sodium channel 2,ENSG00000099822,protein_coding,0.340069955012476,0,0,0,0,0,0.017451654831488805,0.0,0.0,1.0,0.0,0.006981,0.008726,Low gap signal,Checked-zero text signal,checked_zero_mentions,low,not_detected,"Not detected in literature or trial text in this corpus. This is a lexical absence — the gene symbol was not found as a standalone token. The target may be referenced via protein name, drug name, or pathway, or may simply not appear in this sample of 478 papers and 1,000 trials."
454,LCMT1,leucine carboxyl methyltransferase 1,ENSG00000205629,protein_coding,0.3398662732157597,0,0,0,0,0,0.017073770834652113,0.0,0.0,1.0,0.0,0.00683,0.008537,Low gap signal,Checked-zero text signal,checked_zero_mentions,low,not_detected,"Not detected in literature or trial text in this corpus. This is a lexical absence — the gene symbol was not found as a standalone token. The target may be referenced via protein name, drug name, or pathway, or may simply not appear in this sample of 478 papers and 1,000 trials."
455,EVX2,even-skipped homeobox 2,ENSG00000174279,protein_coding,0.3395075925815459,0,0,0,0,0,0.0164083227002102,0.0,0.0,1.0,0.0,0.006563,0.008204,Low gap signal,Checked-zero text signal,checked_zero_mentions,low,not_detected,"Not detected in literature or trial text in this corpus. This is a lexical absence — the gene symbol was not found as a standalone token. The target may be referenced via protein name, drug name, or pathway, or may simply not appear in this sample of 478 papers and 1,000 trials."
456,KMT2B,lysine methyltransferase 2B,ENSG00000272333,protein_coding,0.3387230998098647,0,0,0,0,0,0.014952879607937675,0.0,0.0,1.0,0.0,0.005981,0.007476,Low gap signal,Checked-zero text signal,checked_zero_mentions,low,not_detected,"Not detected in literature or trial text in this corpus. This is a lexical absence — the gene symbol was not found as a standalone token. The target may be referenced via protein name, drug name, or pathway, or may simply not appear in this sample of 478 papers and 1,000 trials."
457,IRF4,interferon regulatory factor 4,ENSG00000137265,protein_coding,0.338695006419692,0,0,0,0,0,0.014900758884661025,0.0,0.0,1.0,0.0,0.00596,0.00745,Low gap signal,Checked-zero text signal,checked_zero_mentions,low,not_detected,"Not detected in literature or trial text in this corpus. This is a lexical absence — the gene symbol was not found as a standalone token. The target may be referenced via protein name, drug name, or pathway, or may simply not appear in this sample of 478 papers and 1,000 trials."
458,PAPSS1,3'-phosphoadenosine 5'-phosphosulfate synthase 1,ENSG00000138801,protein_coding,0.3386840366563467,0,0,0,0,0,0.014880407051143796,0.0,0.0,1.0,0.0,0.005952,0.00744,Low gap signal,Checked-zero text signal,checked_zero_mentions,low,not_detected,"Not detected in literature or trial text in this corpus. This is a lexical absence — the gene symbol was not found as a standalone token. The target may be referenced via protein name, drug name, or pathway, or may simply not appear in this sample of 478 papers and 1,000 trials."
459,ITGB4,integrin subunit beta 4,ENSG00000132470,protein_coding,0.3386400752636963,0,0,0,0,0,0.014798846955793699,0.0,0.0,1.0,0.0,0.00592,0.007399,Low gap signal,Checked-zero text signal,checked_zero_mentions,low,not_detected,"Not detected in literature or trial text in this corpus. This is a lexical absence — the gene symbol was not found as a standalone token. The target may be referenced via protein name, drug name, or pathway, or may simply not appear in this sample of 478 papers and 1,000 trials."
460,FUZ,fuzzy planar cell polarity protein,ENSG00000010361,protein_coding,0.3385755134989058,0,0,0,0,0,0.014679067681871438,0.0,0.0,1.0,0.0,0.005872,0.00734,Low gap signal,Checked-zero text signal,checked_zero_mentions,moderate,not_detected,"Not detected in literature or trial text in this corpus. This is a lexical absence — the gene symbol was not found as a standalone token. The target may be referenced via protein name, drug name, or pathway, or may simply not appear in this sample of 478 papers and 1,000 trials."
461,CCN3,cellular communication network factor 3,ENSG00000136999,protein_coding,0.3383426939640305,0,0,0,0,0,0.014247125418013207,0.0,0.0,1.0,0.0,0.005699,0.007124,Low gap signal,Checked-zero text signal,checked_zero_mentions,low,not_detected,"Not detected in literature or trial text in this corpus. This is a lexical absence — the gene symbol was not found as a standalone token. The target may be referenced via protein name, drug name, or pathway, or may simply not appear in this sample of 478 papers and 1,000 trials."
