paper_id,title,year,citation_count,topic_id,topic_score,topic_label
26b66d00b6d12e201c98c41531badbdf6884bc16,Quercetin lipid nanoparticles functionalized with transferrin for Alzheimer's disease.,2020,143,2,0.056087134368829936,Amyloid/Tau Pathology
503bfaaacd77b1f8a838283cf559342d1f4d007a,The role of astroglia in Alzheimer's disease: pathophysiology and clinical implications.,2019,287,4,0.2267839483447993,Neuroinflammation & Immune
31fc6f0cea1265a865a97a39bfb3cea13b15e30d,Investigation of frailty as a moderator of the relationship between neuropathology and dementia in Alzheimer's disease: a cross-sectional analysis of data from the Rush Memory and Aging Project.,2019,264,1,0.11739936810240034,"Care, Lifestyle & QoL"
9a59b4805dc131bab29f5d0e785368b4d2272470,Plasma biomarkers of astrocytic and neuronal dysfunction in early‐ and late‐onset Alzheimer's disease,2019,206,2,0.15077776765589349,Amyloid/Tau Pathology
0f4f43c9c5da8a3d6f3b99937279bf2d06a4f78d,Decreased pH in the aging brain and Alzheimer's disease.,2021,101,4,0.16386032315672527,Neuroinflammation & Immune
9dddcf42e20c9f88205745583e02997005d073fa,Aging and Alzheimer's disease pathology,2019,225,2,0.08910787319368414,Amyloid/Tau Pathology
18a783bcba25a8442a0d69dd85ea4bca4813df06,Metal Ions in Alzheimer's Disease: A Key Role or Not?,2019,269,0,0.11647972280110296,Amyloid/Tau Pathology
bdf1bb2f6bb43eb2f54d2b313dee982811a7c477,Cognitive symptoms of Alzheimer’s disease: clinical management and prevention,2019,271,5,0.08551151838633017,Drug/Therapeutic Interventions
33f8b131f9e5950f0e64e45b6c070b81bacc54ab,"Sensory Dysfunction, Microbial Infections, and Host Responses in Alzheimer's Disease.",2024,10,0,0.033578201413162444,Amyloid/Tau Pathology
15812077c0f96666f0658d2b7d5c0b62da927758,Management of oxidative stress and other pathologies in Alzheimer’s disease,2019,237,0,0.1391762151220807,Amyloid/Tau Pathology
7d537ea1be5b6de5ff1d316704c5f868eee0291a,Role of Ketogenic Diets in Neurodegenerative Diseases (Alzheimer’s Disease and Parkinson’s Disease),2019,257,5,0.106257175900431,Drug/Therapeutic Interventions
5819cbdd5737663bc37b391f5cce7f68403b0992,Mitochondrial dysfunction in Alzheimer's disease: Role in pathogenesis and novel therapeutic opportunities,2019,369,0,0.11367112648341897,Amyloid/Tau Pathology
80b3adde06b8e2cd26e0bc7541bb4acc50950e3d,Alzheimer's disease.,2019,298,2,0.10549691425543807,Amyloid/Tau Pathology
5ceea2fcf3ca682ebca50d9d5e73238eb4623b75,Understanding the Role of Systemic Inflammation in Alzheimer's Disease.,2019,202,0,0.11107083291887848,Amyloid/Tau Pathology
38874e7c7b138c4b7372ff72f2df104e27ea4644,Dopamine and Dopamine Receptors in Alzheimer's Disease: A Systematic Review and Network Meta-Analysis,2019,235,4,0.04999148198507648,Neuroinflammation & Immune
18cfdf880f8d54b4b1d06c563209e9dc950e1a7a,Optogenetic gamma stimulation rescues memory impairments in an Alzheimer’s disease mouse model,2019,217,4,0.11457516220564326,Neuroinflammation & Immune
3930c93d3c8cf592098b1177b28e7a7e6dc41a74,Current and Future Treatments in Alzheimer's Disease,2019,188,5,0.17766271102950285,Drug/Therapeutic Interventions
cd760c8c340dbfaa036198df231d5850cd494f9c,Diagnosis of Alzheimer’s disease utilizing amyloid and tau as fluid biomarkers,2019,189,2,0.2815505631566065,Amyloid/Tau Pathology
c2b9c340cc0cced59e1701048fa46711500aa893,Disrupted structural and functional brain networks in Alzheimer's disease.,2019,189,3,0.11428521116105543,Cognitive & Neuropsychological
104bf655e29edc15efbf631a53ab9f753fa8181e,18F-flortaucipir PET to autopsy comparisons in Alzheimer's disease and other neurodegenerative diseases.,2020,139,2,0.1842071063463794,Amyloid/Tau Pathology
d76b31cf90b74c12d995ce0f1095658ed8236430,CSF tau microtubule binding region identifies tau tangle and clinical stages of Alzheimer's disease.,2020,144,2,0.20736218891451946,Amyloid/Tau Pathology
51e0eff230f0c8b017c12ddbd40194873408237f,Circadian and Sleep Dysfunction in Alzheimer's Disease.,2020,144,0,0.12811079834630346,Amyloid/Tau Pathology
c976a15ab46a8e822602de6d4f37c0bcdbe91d27,Polysomnographic assessment of suvorexant in patients with probable Alzheimer's disease dementia and insomnia: a randomized trial,2020,148,1,0.05725493233375133,"Care, Lifestyle & QoL"
eed6151415bfe8e73ea586bc319dfde8a36f3314,Alzheimer’s disease: targeting the glutamatergic system,2020,151,0,0.12922280229337985,Amyloid/Tau Pathology
